업종명,허가(신고)일,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,영업자시작일,우편번호(도로명),우편번호(지번),소재지시작일,업태명
휴게음식점,2016-07-12,엑셀레이팅카페,서울특별시 강남구 테헤란로13길 38  1층 1-1호 (역삼동),서울특별시 강남구 역삼동 632번지 20호  ,16.2,010 -2621-4851,2016-07-12,6131,135-908,2016-07-12,커피숍
휴게음식점,2016-07-12,퍼블리칸바이츠,서울특별시 강남구 압구정로 165  지하1층 (압구정동  현대백화점압구정본점),서울특별시 강남구 압구정동 429번지  ,6.6,010 -3394-2753,2016-07-12,6001,135-900,2016-07-12,패스트푸드
휴게음식점,2016-07-14,지에스25 강남쥬비스점,서울특별시 강남구 삼성로 434  1층 (대치동),서울특별시 강남구 대치동 942번지 4호  ,3,010 -3735-3767,2016-07-14,6178,135-845,2016-07-14,편의점
휴게음식점,2016-07-14,겟썸커피,서울특별시 강남구 논현로159길 46-6  지하1층 (신사동),서울특별시 강남구 신사동 551번지 32호  ,80.56,0103-7273-619,2016-07-14,6029,135-890,2016-07-14,커피숍
휴게음식점,2016-07-15,(주)커피빈코리아 신논현역점,서울특별시 강남구 봉은사로 108  1층 (역삼동  글라스톤타워),서울특별시 강남구 역삼동 601번지  ,152.07,02  -569 -9061,2016-07-15,6123,135-907,2016-07-15,커피숍
휴게음식점,2016-07-15,지에스25 대치단국점,서울특별시 강남구 도곡로 417  1층 (대치동),서울특별시 강남구 대치동 938번지 17호  ,3.3,02  -542 -1972,2016-07-15,6207,135-998,2016-07-15,편의점
휴게음식점,2016-07-15,카페사푼사푼,서울특별시 강남구 영동대로 416  1층 (대치동  KT&G타워),서울특별시 강남구 대치동 1002번지  ,218.84,02  -3484-5408,2016-08-08,6176,135-502,2016-07-15,커피숍
휴게음식점,2016-07-15,만랩커피,서울특별시 강남구 논현로85길 52  1층 114호 (역삼동  역삼푸르지오시티),서울특별시 강남구 역삼동 735번지 17호  ,32.13,--,2016-07-15,6235,135-923,2016-07-15,커피숍
휴게음식점,2016-07-15,코이카페(현대백화점 압구정점),서울특별시 강남구 압구정로 165  지하1층 (압구정동  현대백화점본점),서울특별시 강남구 압구정동 429번지  ,13.2,0256-1851-1,2016-07-15,6001,135-900,2016-07-15,커피숍
휴게음식점,2016-07-20,프루토,서울특별시 강남구 논현로175길 68  1층 13호 (신사동),서울특별시 강남구 신사동 549번지 9호  ,15.77,--,2016-07-20,6029,135-890,2016-07-20,커피숍
휴게음식점,2016-07-20,미스터브리즈커피(논현1호점),서울특별시 강남구 학동로38길 34  1층 (논현동),서울특별시 강남구 논현동 217번지 48호  ,83.58,010 -7638-0702,2016-07-20,6106,135-829,2016-07-20,커피숍
휴게음식점,2016-07-20,더즙,서울특별시 강남구 테헤란로4길 14  지하1층 (역삼동),서울특별시 강남구 역삼동 825번지 22호 지하1층 ,58,--,2016-07-20,6232,135-934,2016-07-20,커피숍
휴게음식점,2016-07-20,프로푸모(Profumo),서울특별시 강남구 강남대로 318  3층 (역삼동  타워837),서울특별시 강남구 역삼동 837번지  ,23.1,--,2016-07-20,6253,135-937,2016-07-20,커피숍
휴게음식점,2016-07-20,지에스25논현우람점,서울특별시 강남구 학동로6길 48  1층 (논현동),서울특별시 강남구 논현동 159번지 11호  ,3.3,0251-6111-4,2016-07-20,6114,135-825,2016-07-20,편의점
휴게음식점,2016-07-21,카페토스트,서울특별시 강남구 언주로93길 22  지상1층 (역삼동),서울특별시 강남구 역삼동 673번지 35호 지상1층 ,6.6,0255-5860-7,2016-12-05,6139,135-915,2016-07-21,커피숍
휴게음식점,2016-07-22,지에스25서울라마다점,서울특별시 강남구 봉은사로 410  지하1층 (삼성동),서울특별시 강남구 삼성동 112번지 5호  ,6.6,--,2016-07-22,6153,135-874,2016-07-22,편의점
휴게음식점,2016-07-22,지에스25강남역삼점,서울특별시 강남구 봉은사로48길 32  지하1층 2호 (역삼동),서울특별시 강남구 역삼동 690번지 29호  ,6,02  -552 -4053,2016-07-22,6146,135-917,2016-07-22,편의점
휴게음식점,2016-07-22,엠지지디,서울특별시 강남구 봉은사로29길 6  지하1층 B01호 (논현동),서울특별시 강남구 논현동 235번지  ,16.5, 010-6559-0616,2016-07-22,6109,135-831,2016-07-22,커피숍
휴게음식점,2016-07-22,파파오가닉,서울특별시 강남구 도곡로 401  지하1층 (대치동  롯데백화점),서울특별시 강남구 대치동 937번지  ,12, 031- 965-8751,2016-07-22,6206,135-998,2016-07-22,백화점
휴게음식점,2016-07-22,로마루피씨방,서울특별시 강남구 압구정로 338  지하1층 3-나호 (신사동),서울특별시 강남구 신사동 661번지 1호  ,3.3,02  -542 -9744,2016-07-22,6018,135-897,2016-07-22,기타 휴게음식점
휴게음식점,2016-07-22,더?,서울특별시 강남구 테헤란로4길 6  117호 (역삼동  강남역센트럴푸르지오시티),서울특별시 강남구 역삼동 825번지 20호  ,72.38, 010-8662-8472,2016-07-22,6232,135-934,2016-07-22,커피숍
휴게음식점,2016-07-22,지에스25 역삼베다니점,서울특별시 강남구 테헤란로19길 20  1층 (역삼동),서울특별시 강남구 역삼동 645번지 11호  ,3.3,0253-9894-5,2016-07-22,6131,135-910,2016-07-22,편의점
휴게음식점,2016-07-25,청년장사꾼치킨혁명,서울특별시 강남구 압구정로 165  지하1층 (압구정동  현대백화점 본점),서울특별시 강남구 압구정동 429번지  ,9.9,070 -8614-6331,2016-07-25,6001,135-900,2016-07-25,백화점
휴게음식점,2016-07-25,터치주스 가로수길점,서울특별시 강남구 압구정로4길 14-10  지하1층 (신사동),서울특별시 강남구 신사동 526번지 13호  ,46.97,--,2017-03-20,6027,135-888,2016-07-25,커피숍
휴게음식점,2016-07-25,카페 에이치(현대백화점 무역센타점),서울특별시 강남구 테헤란로 517  7층 (삼성동  현대백화점),서울특별시 강남구 삼성동 159번지 7호  ,11.55,02  -302 -3322,2016-07-25,6164,135-090,2016-07-25,백화점
휴게음식점,2016-07-26,샐러디선릉점,서울특별시 강남구 선릉로93길 26  지상1층 (역삼동),서울특별시 강남구 역삼동 704번지 51호 지상1층 ,42.9,--,2016-07-26,6148,135-513,2016-07-26,일반조리판매
휴게음식점,2016-07-26,압구정쥬스,서울특별시 강남구 압구정로30길 77  지상1층 (신사동),서울특별시 강남구 신사동 593번지 4호 지상1층 ,33,--,2016-07-26,6025,135-893,2016-07-26,기타 휴게음식점
휴게음식점,2016-07-27,비글의 바게트버거,서울특별시 강남구 논현로63길 16  1층 102호 (역삼동  역삼종합시장 더블루),서울특별시 강남구 역삼동 796번지 29호  ,21.76, 010-4929-8579,2016-07-27,6257,135-930,2016-07-27,패스트푸드
휴게음식점,2016-07-28,슈엣,서울특별시 강남구 테헤란로 517  지하1층 (삼성동  현대백화점 무역점),서울특별시 강남구 삼성동 159번지 7호  ,8,--,2016-07-28,6164,135-090,2016-07-28,백화점
휴게음식점,2016-07-29,쎈떡,서울특별시 강남구 강남대로120길 31  1층 102호 (논현동),서울특별시 강남구 논현동 167번지 17호  ,16.5,0109-8060-898,2016-07-29,6119,135-825,2016-07-29,기타 휴게음식점
휴게음식점,2016-07-29,브링커피 삼성로점,서울특별시 강남구 삼성로 563  1층 (삼성동),서울특별시 강남구 삼성동 119번지 18호  ,19,  02- 555-8819,2016-07-29,6154,135-509,2016-07-29,커피숍
휴게음식점,2016-08-01,얌샘김밥 강남구청점,서울특별시 강남구 학동로68길 7  1층 102호 (삼성동  삼성동 힐스테이트 1단지),서울특별시 강남구 삼성동 16번지  ,49.58, 010-2984-0061,2016-08-01,6090,135-090,2016-08-01,기타 휴게음식점
휴게음식점,2016-08-01,써브웨이 삼성점,서울특별시 강남구 삼성로 520  1층 (삼성동),서울특별시 강남구 삼성동 156번지 5호  ,69.42, 010-7462-8362,2016-08-01,6167,135-879,2016-08-01,패스트푸드
휴게음식점,2016-08-02,커피브로,서울특별시 강남구 헌릉로569길 27  2층 201-1호 (세곡동),서울특별시 강남구 세곡동 594번지  ,24.4, 010-3993-7566,2016-08-02,6376,135-190,2016-08-16,커피숍
휴게음식점,2016-08-02,지에스25 역삼쌍마편의점,서울특별시 강남구 논현로85길 57  지상1층 (역삼동),서울특별시 강남구 역삼동 828번지 23호  ,2, 010-8361-3979,2016-08-02,6239,135-935,2016-10-12,편의점
휴게음식점,2016-08-03,바사칸왕새우튀김,서울특별시 강남구 도곡로 401  지하1층 (대치동  롯데백화점),서울특별시 강남구 대치동 937번지  ,7.2,--,2016-08-03,6206,135-998,2016-08-03,백화점
휴게음식점,2016-08-03,트라이비푸드(주) (바로크),서울특별시 강남구 압구정로 165  지하1층 (압구정동  현대백화점 본점),서울특별시 강남구 압구정동 429번지  ,5,0279-2947-4,2016-08-03,6001,135-900,2016-08-03,백화점
휴게음식점,2016-08-03,쥬씨 삼성중앙역점,서울특별시 강남구 봉은사로 478  1층 102호 (삼성동),서울특별시 강남구 삼성동 119번지  ,34.19, 010-3641-7151,2016-08-03,6154,135-509,2016-08-03,커피숍
휴게음식점,2016-08-03,레어로우,서울특별시 강남구 학동로 158  지하1층 108호 (논현동  율암빌딩),서울특별시 강남구 논현동 127번지 2호  ,23,  02-6225-6118,2016-08-03,6112,135-823,2016-08-03,커피숍
휴게음식점,2016-08-03,아다지오칸타빌레,서울특별시 강남구 논현로115길 4  1층 (논현동  다원빌딩),서울특별시 강남구 논현동 175번지 30호  ,23.64,02  -6271-8800,2016-08-03,6117,135-826,2016-08-03,커피숍
휴게음식점,2016-08-03,셀렉토커피 압구정점,서울특별시 강남구 논현로175길 25  1층 7호 (신사동),서울특별시 강남구 신사동 577번지  ,33.1,02  -523 -9302,2016-08-03,6030,135-891,2016-08-03,커피숍
휴게음식점,2016-08-05,피씨힐,서울특별시 강남구 삼성로58길 9  지하1층 (대치동),서울특별시 강남구 대치동 989번지 5호  ,9.9,--,2016-08-05,6282,135-501,2016-08-05,패스트푸드
휴게음식점,2016-08-05,세븐일레븐 역삼진선점,서울특별시 강남구 선릉로85길 8  1층 (역삼동  유화빌딩),서울특별시 강남구 역삼동 708번지 34호  ,1,0108-6667-266,2017-01-09,6212,135-919,2016-08-05,편의점
휴게음식점,2016-08-05,(주)바디메모홀딩스,서울특별시 강남구 도산대로 309  4층 (신사동),서울특별시 강남구 신사동 630번지 23호  ,32,02  -549 -8553,2016-08-05,6021,135-895,2016-08-05,커피숍
휴게음식점,2016-08-08,써브웨이역삼점,서울특별시 강남구 테헤란로25길 20  1층 104호 (역삼동  역삼현대벤쳐텔),서울특별시 강남구 역삼동 642번지 1호  ,75.54,--,2016-08-08,6132,135-910,2016-08-08,패스트푸드
휴게음식점,2016-08-08,아모리노,서울특별시 강남구 압구정로 165  지하1층 (압구정동  현대백화점본점),서울특별시 강남구 압구정동 429번지  ,10,--,2016-08-08,6001,135-900,2016-08-08,백화점
휴게음식점,2016-08-08,더웰카페,서울특별시 강남구 테헤란로33길 5  3층 (역삼동  비엘타워),서울특별시 강남구 역삼동 678번지 29호  ,149.07,1833-7748-,2016-08-08,6141,135-915,2016-08-08,커피숍
휴게음식점,2016-08-09,엘리스파이,서울특별시 강남구 압구정로 165  지하1층 (압구정동  현대백화점 본점),서울특별시 강남구 압구정동 429번지  ,4,0107-2629-403,2016-08-09,6001,135-900,2016-08-09,백화점
휴게음식점,2016-08-10,스타벅스 대치은마사거리점,서울특별시 강남구 도곡로 457  지상1층 (대치동),서울특별시 강남구 대치동 941번지 19호  ,165,--,2016-08-10,6209,135-999,2016-08-10,커피숍
휴게음식점,2016-08-10,요이벤,서울특별시 강남구 압구정로 165  지하1층 (압구정동  현대백화점 압구정본점),서울특별시 강남구 압구정동 429번지  ,10,  02-3443-9987,2016-08-10,6001,135-900,2016-08-10,일반조리판매
휴게음식점,2016-08-11,벤스쿠키코리아 유한회사 파르나스몰지점,서울특별시 강남구 테헤란로 521  지하1층 F-24호 (삼성동  파르나스몰),서울특별시 강남구 삼성동 159번지 8호  ,28.58,02  -556 -3275,2016-08-11,6164,135-090,2016-08-11,일반조리판매
휴게음식점,2016-08-11,샐러디강남킵유어포크점,서울특별시 강남구 강남대로84길 15  지하1층 B108호 (역삼동),서울특별시 강남구 역삼동 825번지 24호  ,8.84,--,2016-08-11,6232,135-934,2016-08-11,패스트푸드
휴게음식점,2016-08-11,구(9)카페 역삼3호점,서울특별시 강남구 논현로85길 52  지상1층 112호 (역삼동  역삼푸르지오시티),서울특별시 강남구 역삼동 735번지 17호  ,21.62,--,2016-08-11,6235,135-923,2016-08-11,커피숍
휴게음식점,2016-08-12,커피앤,서울특별시 강남구 영동대로 318  지하2층 (대치동),서울특별시 강남구 대치동 1008번지 3호  ,38.2,  02-6190-8308,2016-08-12,6177,135-851,2016-08-12,기타 휴게음식점
휴게음식점,2016-08-12,대청플레이스,서울특별시 강남구 개포로 621  지하1층 B111호 (개포동  sh공사),서울특별시 강남구 개포동 14번지 5호  ,82.39,--,2016-08-12,6336,135-939,2016-08-12,커피숍
휴게음식점,2016-08-12,카페더드림,서울특별시 강남구 언주로 844  지하1층 (신사동  윤당빌딩),서울특별시 강남구 신사동 634번지 10호  ,24.21, 070-7718-1707,2016-08-12,6020,135-895,2016-08-12,커피숍
휴게음식점,2016-08-16,커피공감,서울특별시 강남구 자곡로7길 8-4  1층 101호 (자곡동),서울특별시 강남구 자곡동 423번지 2호  ,69.4, 010-6320-8635,2016-08-16,6372,135-200,2016-08-16,커피숍
휴게음식점,2016-08-16,GS25 삼성승리점,서울특별시 강남구 테헤란로63길 17  1층 (삼성동),서울특별시 강남구 삼성동 140번지 35호  ,3.3,0708-8041-453,2016-08-16,6161,135-875,2016-08-16,편의점
휴게음식점,2016-08-17,티마,서울특별시 강남구 논현로97길 71  지상1층 (역삼동),서울특별시 강남구 역삼동 634번지 4호  ,97.92,02  -552 -0219,2016-08-17,6130,135-908,2016-08-17,커피숍
휴게음식점,2016-08-17,떼루와 세곡점,서울특별시 강남구 헌릉로571길 9  1층 104-1호 (세곡동),서울특별시 강남구 세곡동 583번지  ,12.81,--,2016-08-17,6376,135-190,2016-08-17,기타 휴게음식점
휴게음식점,2016-08-17,세븐일레븐 신사본점,서울특별시 강남구 도산대로 124  1층 (논현동),서울특별시 강남구 논현동 4번지 1호  ,6.6,  02- 546-8263,2016-08-17,6039,135-811,2016-08-17,편의점
휴게음식점,2016-08-18,GS25 삼성메디슨점,서울특별시 강남구 테헤란로104길 31  1층 (대치동),서울특별시 강남구 대치동 1000번지 10호  ,6.6,--,2016-08-18,6174,135-502,2016-08-18,편의점
휴게음식점,2016-08-19,롤링핀포스코사거리점,서울특별시 강남구 테헤란로78길 16  2층 (대치동),서울특별시 강남구 대치동 891번지 44호  ,46.8,--,2016-08-19,6194,135-840,2016-08-19,커피숍
휴게음식점,2016-08-19,오늘도 남다른 매뉴,서울특별시 강남구 삼성로149길 24  1층 102호 (청담동),서울특별시 강남구 청담동 5번지 15호  ,31.21,--,2016-08-19,6062,135-948,2016-08-19,일반조리판매
휴게음식점,2016-08-22,인사이드,서울특별시 강남구 도곡로 434  지하1층 (대치동),서울특별시 강남구 대치동 1023번지 7호  ,325.21,--,2016-08-22,6279,135-500,2016-08-22,기타 휴게음식점
휴게음식점,2016-08-22,R 카페,서울특별시 강남구 강남대로98길 14  1층 (역삼동  재상빌딩),서울특별시 강남구 역삼동 817번지 34호  ,2.5,0106-3196-832,2016-08-22,6129,135-931,2016-08-22,커피숍
휴게음식점,2016-08-23,티카페,서울특별시 강남구 역삼로63길 19  1층 (대치동),서울특별시 강남구 대치동 899번지 16호  ,101.01, 010-2814-0871,2016-08-23,6198,135-840,2016-08-23,기타 휴게음식점
