업종명,허가(신고)일,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,영업자시작일,우편번호(도로명),우편번호(지번),소재지시작일,업태명
일반음식점,1993-09-23,멕시카나 수서점,서울특별시 강남구 광평로47길 17 (수서동 7단지상가101호),서울특별시 강남구 수서동 736번지 0호 7단지상가101호 ,23.78,  02- 451-8002,2001-05-31,6352,135-886,1993-09-23,분식
일반음식점,1993-09-25,용이네,서울특별시 강남구 강남대로156길 8 (신사동 지상1층),서울특별시 강남구 신사동 502번지 2호 지상1층 ,25.44,  02- 545-4872,2009-08-10,6035,135-887,1993-09-25,한식
일반음식점,1993-10-06,유장원보쌈,서울특별시 강남구 학동로28길 5 (논현동 지상1 2층),서울특별시 강남구 논현동 129번지 4호 지상1 2층 ,255.23,  02-0516-5625,1993-10-06,6112,135-823,2005-05-12,한식
일반음식점,1993-09-17,김가네김밥,서울특별시 강남구 학동로101길 33 (청담동),서울특별시 강남구 청담동 132번지 8호  ,28.56,  02- 542-5728,2000-03-15,6075,135-957,1993-09-17,분식
일반음식점,1993-09-22,미서분식,서울특별시 강남구 도곡로1길 14 (역삼동),서울특별시 강남구 역삼동 837번지 26호  ,47.49,  02-0553-9800,1998-12-23,6253,135-937,1993-09-22,분식
일반음식점,1993-08-25,삼정고추장삼겹살쭈꾸미,서울특별시 강남구 개포로82길 5-8 (개포동),서울특별시 강남구 개포동 186번지 11호  ,22.14,  02-0574-0305,2006-06-05,6329,135-994,1993-08-25,분식
일반음식점,1993-07-26,무사스시,서울특별시 강남구 논현로159길 9 (신사동),서울특별시 강남구 신사동 566번지 30호  ,91.57,  02-0518-2388,2015-10-29,6032,135-891,1993-07-26,경양식
일반음식점,1993-09-15,더 스퀘어,서울특별시 강남구 봉은사로 130 (역삼동),서울특별시 강남구 역삼동 603번지 0호  ,674.09,  02-0567-1101,2016-06-22,6124,135-907,1993-09-15,뷔페식
일반음식점,1993-06-30,브라이언스커피,서울특별시 강남구 논현로26길 46  1층 101호 (도곡동),서울특별시 강남구 도곡동 457번지 1층 101호,140.28,  02-529 -6399,2014-01-27,6300,135-855,2014-01-27,일식
일반음식점,1993-05-15,내림손 삼계탕,서울특별시 강남구 테헤란로84길 25 (대치동),서울특별시 강남구 대치동 956번지 15호  ,95.37,  02- 552-7873,2012-09-27,6184,135-847,1993-05-15,한식
일반음식점,1993-06-01,박서방숯불구이,서울특별시 강남구 삼성로64길 51 (대치동),서울특별시 강남구 대치동 977번지 16호  ,114.92,  02-0569-7231,2003-08-08,6190,135-842,1993-06-01,한식
일반음식점,1993-01-15,미네,서울특별시 강남구 테헤란로27길 6 (역삼동),서울특별시 강남구 역삼동 678번지 34호  ,159.3,  02-0553-9105,2002-05-20,6141,135-915,1993-01-15,일식
일반음식점,1993-05-13,혼참치,서울특별시 강남구 테헤란로21길 5 (역삼동),서울특별시 강남구 역삼동 646번지 6호  ,95,02  -552 -1283,2016-03-29,6132,135-911,1993-05-13,일식
일반음식점,1993-02-10,(주)어도,서울특별시 강남구 선릉로145길 21 (논현동),서울특별시 강남구 논현동 99번지 1호  ,173.57,  02- 548-7766,2010-03-08,6056,135-819,1993-02-10,일식
일반음식점,1993-02-05,호우양꼬치일(1),서울특별시 강남구 학동로2길 58  지상1층 (논현동),서울특별시 강남구 논현동 164번지 13호 지상1층 ,83.07,  02- 516-1700,2015-04-08,6114,135-825,2013-06-20,한식
일반음식점,1993-03-25,횡성한우고향,서울특별시 강남구 영동대로106길 45 (삼성동),서울특별시 강남구 삼성동 162번지 29호  ,274.99,  02-   0-0000,2006-11-24,6170,135-881,1993-03-25,한식
일반음식점,1993-09-28,청담 이상 은마점,서울특별시 강남구 도곡로 531 (대치동),서울특별시 강남구 대치동 986번지 6호  ,140.07,  02-0553-6563,2015-09-22,6190,135-842,1993-09-28,일식
일반음식점,1993-10-25,예손,서울특별시 강남구 테헤란로87길 21 (삼성동),서울특별시 강남구 삼성동 158번지 24호  ,144.65,  02- 501-0297,2008-09-12,6169,135-880,1993-10-25,일식
일반음식점,1993-08-25,광수사,서울특별시 강남구 테헤란로77길 22  1층 102호 (삼성동  풍림상가),서울특별시 강남구 삼성동 129번지 20호  ,95.99,  02-0558-1725,1993-08-25,6157,135-875,2016-11-04,일식
일반음식점,1993-09-15,?미,서울특별시 강남구 봉은사로 130 (역삼동),서울특별시 강남구 역삼동 603번지 0호  ,709.5,  02-0567-1101,2016-06-22,6124,135-907,1993-09-15,일식
일반음식점,1993-04-26,병천황토방순대,서울특별시 강남구 논현로 32 (개포동),서울특별시 강남구 개포동 1193번지 12호  ,50.98,  02- 579-7032,2010-12-31,6312,135-962,1993-04-26,한식
일반음식점,1993-01-07,섬유센터,서울특별시 강남구 테헤란로 518 (대치동),서울특별시 강남구 대치동 944번지 31호  ,318.74,  02-0528-4098,2009-09-10,6180,135-846,1993-01-07,경양식
일반음식점,1993-06-10,오바,서울특별시 강남구 삼성로100길 27 (삼성동),서울특별시 강남구 삼성동 153번지 60호  ,65.23,  02- 565-4431,2008-11-26,6166,135-878,1993-06-10,경양식
일반음식점,1993-03-17,시골바다,서울특별시 강남구 테헤란로13길 10 (역삼동),서울특별시 강남구 역삼동 647번지 8호  ,61.6,  02- 569-9060,2014-05-19,6133,135-911,1993-03-17,경양식
일반음식점,1993-05-26,쉘부르,서울특별시 강남구 학동로101길 33 (청담동),서울특별시 강남구 청담동 132번지 8호  ,95.98,  02- 543-9751,2000-11-01,6075,135-957,1993-05-26,경양식
일반음식점,1991-11-01,신사숙녀여러분,서울특별시 강남구 언주로170길 28 (신사동),서울특별시 강남구 신사동 644번지 15호  ,144.32,  02- 517-1080,2003-04-23,6017,135-896,2001-07-21,경양식
일반음식점,1993-01-26,카레전문점델리,서울특별시 강남구 언주로174길 30 (신사동 지상2층204호),서울특별시 강남구 신사동 640번지 2호 지상2층204호 ,120.55,  02- 545-7545,2015-06-08,6017,135-896,2008-01-02,경양식
일반음식점,1993-01-29,블루,서울특별시 강남구 논현로71길 17 (역삼동),서울특별시 강남구 역삼동 791번지 2호  ,77.56,  02-0564-4841,2016-09-12,6248,135-930,1994-09-30,경양식
일반음식점,1993-01-08,단뽀뽀, ,서울특별시 강남구 역삼동 808번지 2호  ,51.34,  02-0555-9427,2005-08-22, ,135-931,1993-01-08,경양식
일반음식점,1993-02-10,크레이지호스,서울특별시 강남구 압구정로12길 35 (신사동),서울특별시 강남구 신사동 546번지 6호  ,108.06,  02- 518-4976,2007-07-10,6029,135-889,1993-02-10,경양식
일반음식점,1993-12-27,제이,서울특별시 강남구 도산대로94길 20  지하2층 (청담동),서울특별시 강남구 청담동 57번지 2호 지하2층 ,103.95,011 -263 -2380,2013-10-29,6071,135-952,1993-12-27,경양식
일반음식점,1993-12-28,미스터피자선릉점,서울특별시 강남구 선릉로 435 (역삼동),서울특별시 강남구 역삼동 708번지 7호  ,73.5,  02- 564-3306,2009-09-11,6212,135-919,1993-12-28,경양식
일반음식점,1993-12-16,제우스,서울특별시 강남구 논현로175길 18 (신사동),서울특별시 강남구 신사동 579번지 6호  ,47.62,  02-0542-5118,1998-05-22,6030,135-892,1993-12-16,경양식
일반음식점,1993-11-25,달의왈츠,서울특별시 강남구 언주로125길 5 (논현동),서울특별시 강남구 논현동 218번지 1호  ,74.7,  02-0514-7488,2014-01-28,6106,135-829,1993-11-25,경양식
일반음식점,1993-11-12,심서방포차,서울특별시 강남구 개포로 512 (개포동),서울특별시 강남구 개포동 186번지 17호  ,24.48,  02-0576-6650,2015-10-15,6329,135-994,1993-11-12,한식
일반음식점,1993-11-15,수타돈까스,서울특별시 강남구 역삼로26길 5 (역삼동),서울특별시 강남구 역삼동 770번지 21호  ,24.25,  02-0558-1991,2016-08-16,6227,135-928,1993-11-15,경양식
일반음식점,1993-11-08,미림숯불돼지갈비,서울특별시 강남구 논현로18길 20 (개포동),서울특별시 강남구 개포동 1233번지 24호  ,42,  02- 571-2754,2002-04-25,6307,135-964,1993-11-08,한식
일반음식점,1993-10-29,아로마,서울특별시 강남구 언주로148길 14 (논현동 나동),서울특별시 강남구 논현동 98번지 12호 나동 ,80.93,  02- 545-5874,2002-05-20,6057,135-819,1993-10-29,경양식
일반음식점,1993-10-29,원바,서울특별시 강남구 강남대로152길 14 (신사동),서울특별시 강남구 신사동 513번지 2호  ,114.09,  02- 544-3028,2009-09-29,6035,135-887,1993-10-29,경양식
일반음식점,1993-10-16,반포등심,서울특별시 강남구 언주로148길 14 (논현동 나동2층),서울특별시 강남구 논현동 98번지 12호 나동2층 ,159.94,  02- 542-4644,2012-04-02,6057,135-819,1993-10-16,경양식
일반음식점,1993-09-15,그랑아,서울특별시 강남구 봉은사로 130 (역삼동),서울특별시 강남구 역삼동 603번지 0호  ,503.33,  02- 567-1101,2016-06-22,6124,135-907,1993-09-15,경양식
일반음식점,1993-08-28,작은세상, ,서울특별시 강남구 개포동 0번지  ,67.2,  02-0545-0916,1993-08-28, ,135-240,1993-08-28,경양식
일반음식점,1993-01-30,만리장성, ,서울특별시 강남구 개포동 12번지 0호 택지개발2단지 ,90.72,  02-0459-1252,1993-01-30, ,135-939,1993-01-30,중국식
일반음식점,1993-06-01,천미향,서울특별시 강남구 봉은사로108길 21 (삼성동 지상2 3층),서울특별시 강남구 삼성동 165번지 12호 지상2 3층 ,326.24,  02- 558-5838,2012-05-21,6172,135-881,2005-09-13,중국식
일반음식점,1993-03-24,산야로,서울특별시 강남구 언주로87길 9 (역삼동),서울특별시 강남구 역삼동 720번지 24호  ,96.72,  02- 563-1590,2009-06-23,6221,135-920,1993-03-24,중국식
일반음식점,1993-03-13,주래등,서울특별시 강남구 언주로150길 24 (논현동),서울특별시 강남구 논현동 97번지 8호  ,58,  02- 574-2458,2006-06-26,6054,135-819,1993-03-13,중국식
일반음식점,1993-03-30,희래등,서울특별시 강남구 도산대로1길 72  지상1층 (신사동),서울특별시 강남구 신사동 526번지 7호 지상1층 ,101.38,  02-0515-5268,1993-03-30,6027,135-888,2016-02-25,중국식
일반음식점,1993-03-09,영인성,서울특별시 강남구 봉은사로7길 9 (논현동 지상1층),서울특별시 강남구 논현동 197번지 18호 지상1층 ,88.04,  02- 517-8383,2001-06-30,6120,135-827,2001-06-30,중국식
일반음식점,1993-02-03,세양원,서울특별시 강남구 선릉로90길 36 (대치동 지하1층),서울특별시 강남구 대치동 890번지 47호 지하1층 ,178.48,  02- 538-1714,2006-06-07,6193,135-839,2003-01-13,중국식
일반음식점,1993-05-21,운봉,서울특별시 강남구 도곡로63길 13 (대치동),서울특별시 강남구 대치동 936번지 17호  ,139.31,  02- 568-5075,2005-04-07,6206,135-998,1993-05-21,중국식
일반음식점,1993-06-02,연화산,서울특별시 강남구 봉은사로33길 34 (논현동),서울특별시 강남구 논현동 226번지 0호  ,149.52,  02- 518-6776,2007-01-30,6107,135-829,1997-03-26,중국식
일반음식점,1993-01-29,시웬,서울특별시 강남구 테헤란로10길 11 (역삼동),서울특별시 강남구 역삼동 823번지 41호  ,174.04,  02- 565-1002,2013-05-06,6234,135-933,1993-01-29,한식
일반음식점,1993-04-29,쫑구항아리짬뽕,서울특별시 강남구 강남대로94길 95 (역삼동),서울특별시 강남구 역삼동 644번지 19호  ,175.43,  02- 562-8470,2016-09-01,6131,135-910,1993-04-29,중국식
일반음식점,1993-12-08,차이란,서울특별시 강남구 강남대로62길 13 (역삼동),서울특별시 강남구 역삼동 837번지 22호  ,146.44,  02-0539-2737,2015-02-11,6253,135-937,1993-12-08,한식
일반음식점,1993-11-19,수차이나,서울특별시 강남구 논현로152길 30  지상2층 (신사동),서울특별시 강남구 신사동 588번지 7호  ,165,  02-0545-7325,2010-06-23,6026,135-893,2012-05-24,중국식
일반음식점,1993-07-30,리칭,서울특별시 강남구 삼성로 520 (삼성동),서울특별시 강남구 삼성동 156번지 5호  ,164.16,02  -553 -3939,2013-05-15,6167,135-879,1993-07-30,중국식
일반음식점,1993-08-06,구구반점, ,서울특별시 강남구 수서동 3번지 0호 주공종합상 가동 205호,43.66,  02- 459-9954,1995-11-13, ,135-220,1993-08-06,중국식
일반음식점,1993-09-03,성 취화헌,서울특별시 강남구 테헤란로82길 11 (대치동),서울특별시 강남구 대치동 942번지 13호  ,157.76,  02-0566-8990,2017-03-21,6178,135-845,1993-09-03,중국식
일반음식점,1993-04-02,이삭,서울특별시 강남구 도산대로68길 10 (청담동),서울특별시 강남구 청담동 18번지 42호  ,28.04,  02- 543-3910,1995-06-16,6064,135-949,1993-04-02,한식
일반음식점,1993-07-03,밥상머리,서울특별시 강남구 개포로24길 5 (개포동),서울특별시 강남구 개포동 1216번지 10호  ,115.7,  02- 577-6667,2004-07-21,6308,135-962,1993-07-03,한식
일반음식점,1993-02-03,놀부부대찌개,서울특별시 강남구 테헤란로104길 19 (대치동),서울특별시 강남구 대치동 1000번지 0호  ,83.23,  02- 555-2579,2008-03-07,6174,135-502,1993-02-03,한식
일반음식점,1993-04-06,욕지도횟집,서울특별시 강남구 영동대로 210 (대치동),서울특별시 강남구 대치동 66번지 0호  ,25.84,  02-0566-9050,2005-07-14,6286,135-834,1993-04-06,한식
일반음식점,1993-05-21,전주콩뿌리콩나물국밥,서울특별시 강남구 테헤란로84길 25 (대치동),서울특별시 강남구 대치동 956번지 15호  ,55.81,  02- 563-9559,2017-01-03,6184,135-847,1993-05-21,한식
일반음식점,1993-06-11,어머니족발,서울특별시 강남구 삼성로100길 27 (삼성동),서울특별시 강남구 삼성동 153번지 60호  ,55,010 -843 -9230,2014-06-20,6166,135-878,1993-06-11,한식
일반음식점,1993-06-15,맘스키친,서울특별시 강남구 선릉로 514 (삼성동),서울특별시 강남구 삼성동 141번지  ,47.85,  02- 552-4423,2015-09-11,6162,135-876,1993-06-15,분식
일반음식점,1993-05-31,강남 돈 주는 남자,서울특별시 강남구 봉은사로108길 3-10 (삼성동),서울특별시 강남구 삼성동 162번지 19호  ,95.86,  02- 567-8259,2016-01-07,6170,135-881,1993-05-31,한식
일반음식점,1993-02-16,이남장영동점,서울특별시 강남구 봉은사로108길 21 (삼성동),서울특별시 강남구 삼성동 165번지 12호  ,99.93,  02-0569-8726,2015-08-17,6172,135-881,1993-02-16,한식
일반음식점,1993-03-17,장충족발,서울특별시 강남구 영동대로112길 9  1층 4호 (삼성동),서울특별시 강남구 삼성동 106번지 8호  ,32.87,  02-0000-0000,2014-04-07,6082,135-873,2016-08-01,한식
일반음식점,1993-04-15,교토참치,서울특별시 강남구 일원로9길 24 (일원동),서울특별시 강남구 일원동 666번지 1호  ,60.32,  02-0576-8361,2003-10-20,6343,135-945,1993-04-15,한식
일반음식점,1993-04-14,명가뼈다귀감자탕,서울특별시 강남구 일원로9길 70 (일원동),서울특별시 강남구 일원동 645번지 9호  ,56.94,  02-0000-0000,2010-02-18,6342,135-945,1993-04-14,한식
일반음식점,1993-07-08,등나무집,서울특별시 강남구 강남대로 446 (역삼동),서울특별시 강남구 역삼동 814번지 3호  ,163.12,  02- 563-1222,2011-05-02,6123,135-931,1993-07-08,한식
일반음식점,1993-06-15,오징어짱,서울특별시 강남구 논현로85길 47 (역삼동),서울특별시 강남구 역삼동 741번지 11호  ,51.6,  02- 566-9453,2005-02-16,6238,135-924,1993-06-15,한식
일반음식점,1993-05-10,돈지가,서울특별시 강남구 봉은사로30길 7 (역삼동),서울특별시 강남구 역삼동 651번지 12호  ,19.25,  02-0000-0000,2012-04-19,6135,135-913,1993-05-10,한식
일반음식점,1993-02-18,다복 왕갈비탕 함흥냉면,서울특별시 강남구 강남대로94길 91 (역삼동 지상2층),서울특별시 강남구 역삼동 644번지 17호 지상2층 ,138.72,  02-0568-2035,2013-09-25,6131,135-910,2010-08-16,한식
